subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
47,0|1|2|3|5,5,611,189,0.309328968903437,0.6109960892569588,5,8,-0.004909983633387904,-0.0020703933747411307
48,4|5,2,611,200,0.32733224222585927,0.6244536461927767,12,4,0.013093289689034393,0.011387163561076719
49,0|4|5,3,611,191,0.31260229132569556,0.616287094547964,6,7,-0.00163666121112932,0.0032206119162641045
50,1|4|5,3,611,202,0.33060556464811786,0.6258339084426041,11,1,0.016366612111292977,0.012767425810904176
51,0|1|4|5,4,611,194,0.31751227495908346,0.6183574879227053,6,4,0.0032733224222585844,0.005291005291005346
52,2|4|5,3,611,189,0.309328968903437,0.6168622038187256,3,6,-0.004909983633387904,0.003795721187025647
53,0|2|4|5,4,611,186,0.3044189852700491,0.6167471819645732,4,10,-0.009819967266775753,0.003680699332873294
54,1|2|4|5,4,611,192,0.3142389525368249,0.6189325971934667,3,3,0.0,0.005866114561766778
55,0|1|2|4|5,5,611,188,0.3076923076923077,0.6161720726938118,3,7,-0.006546644844517169,0.0031055900621118626
56,3|4|5,3,611,196,0.32078559738134205,0.6216931216931217,6,2,0.006546644844517169,0.008626639061421804
57,0|3|4|5,4,611,192,0.3142389525368249,0.6189325971934667,4,4,0.0,0.005866114561766778
58,1|3|4|5,4,611,199,0.32569558101472995,0.621808143547274,8,1,0.011456628477905073,0.008741660915574045
59,0|1|3|4|5,5,611,195,0.3191489361702128,0.621002990568208,4,1,0.004909983633387904,0.00793650793650802
60,2|3|4|5,4,611,185,0.3027823240589198,0.604324821716126,0,7,-0.011456628477905073,-0.008741660915573934
61,0|2|3|4|5,5,611,184,0.3011456628477905,0.6075454336323901,2,10,-0.013093289689034393,-0.00552104899930983
62,1|2|3|4|5,5,611,189,0.309328968903437,0.6090407177363698,1,4,-0.004909983633387904,-0.004025764895330131
63,0|1|2|3|4|5,6,611,186,0.3044189852700491,0.6089256958822177,1,7,-0.009819967266775753,-0.0041407867494822614
64,6,1,611,190,0.3109656301145663,0.6136415919024615,5,7,-0.0032733224222585844,0.0005751092707615424
65,0|6,2,611,187,0.3060556464811784,0.6135265700483091,2,7,-0.008183306055646489,0.0004600874166091895
66,1|6,2,611,197,0.32242225859247137,0.6184725097768576,5,0,0.008183306055646489,0.005406027145157699
67,0|1|6,3,611,192,0.3142389525368249,0.6169772256728778,3,3,0.0,0.003910743041177889
68,2|6,2,611,181,0.29623567921440264,0.60351966873706,1,12,-0.018003273322422242,-0.00954681389463996
69,0|2|6,3,611,176,0.28805237315875615,0.6000690131124914,1,17,-0.02618657937806873,-0.012997469519208549
70,1|2|6,3,611,183,0.2995090016366612,0.6029445594662985,0,9,-0.014729950900163657,-0.010121923165401392
71,0|1|2|6,4,611,182,0.2978723404255319,0.6042097998619739,1,11,-0.016366612111292977,-0.008856682769726065
72,3|6,2,611,186,0.3044189852700491,0.6050149528410399,0,6,-0.009819967266775753,-0.00805152979066004
73,0|3|6,3,611,183,0.2995090016366612,0.6029445594662985,0,9,-0.014729950900163657,-0.010121923165401392
74,1|3|6,3,611,191,0.31260229132569556,0.6084656084656085,3,4,-0.00163666121112932,-0.004600874166091451
75,0|1|3|6,4,611,188,0.3076923076923077,0.6083505866114561,1,5,-0.006546644844517169,-0.004715896020243804
76,2|3|6,3,611,182,0.2978723404255319,0.6002990568207959,0,10,-0.016366612111292977,-0.012767425810904065
77,0|2|3|6,4,611,181,0.29623567921440264,0.60351966873706,1,12,-0.018003273322422242,-0.00954681389463996
78,1|2|3|6,4,611,185,0.3027823240589198,0.604324821716126,0,7,-0.011456628477905073,-0.008741660915573934
79,0|1|2|3|6,5,611,184,0.3011456628477905,0.6036346905912123,0,8,-0.013093289689034393,-0.009431792040487608
80,4|6,2,611,195,0.3191489361702128,0.621002990568208,7,4,0.004909983633387904,0.00793650793650802
