subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
81,0|4|6,3,631,433,0.6862123613312203,0.6770648870093828,5,5,0.0,-0.0020417602748777908
82,1|4|6,3,631,437,0.6925515055467512,0.6833619664331968,7,3,0.006339144215530834,0.004255319148936176
83,0|1|4|6,4,631,438,0.694136291600634,0.6823840359455531,10,5,0.007923930269413626,0.0032773886612924574
84,2|4|6,3,631,430,0.6814580031695721,0.671831637372803,1,4,-0.004754358161648264,-0.007275009911457575
85,0|2|4|6,4,631,438,0.694136291600634,0.6844257962204308,5,0,0.007923930269413626,0.005319148936170137
86,1|2|4|6,4,631,436,0.6909667194928685,0.6802563763710849,4,1,0.004754358161648153,0.0011497290868243137
87,0|1|2|4|6,5,631,439,0.6957210776545166,0.6834478657327872,8,2,0.009508716323296307,0.004341218448526529
88,3|4|6,3,631,426,0.6751188589540412,0.6675763182238668,1,8,-0.011093502377179099,-0.011530329060393862
89,0|3|4|6,4,631,436,0.6909667194928685,0.6822981366459627,3,0,0.004754358161648153,0.0031914893617021045
90,1|3|4|6,4,631,438,0.694136291600634,0.6844257962204308,6,1,0.007923930269413626,0.005319148936170137
91,0|1|3|4|6,5,631,439,0.6957210776545166,0.6834478657327872,8,2,0.009508716323296307,0.004341218448526529
92,2|3|4|6,4,631,428,0.6782884310618067,0.6697039777983349,2,7,-0.007923930269413626,-0.009402669485925719
93,0|2|3|4|6,5,631,437,0.6925515055467512,0.681320206158319,5,1,0.006339144215530834,0.0022135588740583856
94,1|2|3|4|6,5,631,438,0.694136291600634,0.6823840359455531,6,1,0.007923930269413626,0.0032773886612924574
95,0|1|2|3|4|6,6,631,438,0.694136291600634,0.6823840359455531,7,2,0.007923930269413626,0.0032773886612924574
96,5|6,2,631,428,0.6782884310618067,0.6737874983480905,2,7,-0.007923930269413626,-0.005319148936170137
97,0|5|6,3,631,433,0.6862123613312203,0.6791066472842606,2,2,0.0,0.0
98,1|5|6,3,631,432,0.6846275752773375,0.6760010572221489,4,5,-0.0015847860538827918,-0.0031055900621117516
99,0|1|5|6,4,631,435,0.6893819334389857,0.6771507863089732,6,4,0.0031695721077653616,-0.001955860975287438
100,2|5|6,3,631,432,0.6846275752773375,0.6780428174970266,2,3,-0.0015847860538827918,-0.0010638297872340718
101,0|2|5|6,4,631,435,0.6893819334389857,0.6812343068587288,2,0,0.0031695721077653616,0.0021276595744681437
102,1|2|5|6,4,631,435,0.6893819334389857,0.6812343068587288,3,1,0.0031695721077653616,0.0021276595744681437
103,0|1|2|5|6,5,631,436,0.6909667194928685,0.6782146160962073,6,3,0.004754358161648153,-0.000892031188053366
104,3|5|6,3,631,425,0.6735340729001584,0.6705960089863883,1,9,-0.01267828843106189,-0.008510638297872353
105,0|3|5|6,4,631,431,0.6830427892234548,0.6769789877097925,0,2,-0.0031695721077654726,-0.0021276595744681437
106,1|3|5|6,4,631,434,0.687797147385103,0.6801704770714947,4,3,0.0015847860538826808,0.0010638297872340718
107,0|1|3|5|6,5,631,439,0.6957210776545166,0.6854896260076648,7,1,0.009508716323296307,0.006382978723404209
108,2|3|5|6,4,631,427,0.6767036450079239,0.6706819082859786,2,8,-0.009508716323296418,-0.008424738998282
109,0|2|3|5|6,5,631,435,0.6893819334389857,0.6791925465838509,4,2,0.0031695721077653616,8.58992995902419e-05
110,1|2|3|5|6,5,631,433,0.6862123613312203,0.6770648870093828,5,5,0.0,-0.0020417602748777908
111,0|1|2|3|5|6,6,631,439,0.6957210776545166,0.6834478657327872,8,2,0.009508716323296307,0.004341218448526529
112,4|5|6,3,631,427,0.6767036450079239,0.6727236685608564,1,7,-0.009508716323296418,-0.006382978723404209
113,0|4|5|6,4,631,432,0.6846275752773375,0.6760010572221489,3,4,-0.0015847860538827918,-0.0031055900621117516
114,1|4|5|6,4,631,432,0.6846275752773375,0.6780428174970266,3,4,-0.0015847860538827918,-0.0010638297872340718
