subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
29,0|2|3|4,4,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
30,1|2|3|4,4,181,35,0.19337016574585636,0.21097883597883596,5,1,0.022099447513812154,0.0071428571428571175
31,0|1|2|3|4,5,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
32,5,1,181,27,0.14917127071823205,0.2062830687830688,5,9,-0.022099447513812154,0.0024470899470899476
33,0|5,2,181,29,0.16022099447513813,0.2098544973544974,6,8,-0.011049723756906077,0.006018518518518562
34,1|5,2,181,24,0.13259668508287292,0.19325396825396826,2,9,-0.03867403314917128,-0.010582010582010581
35,0|1|5,3,181,28,0.15469613259668508,0.2003968253968254,3,6,-0.01657458563535913,-0.003439153439153436
36,2|5,2,181,33,0.18232044198895028,0.28767195767195763,7,5,0.011049723756906077,0.08383597883597879
37,0|2|5,3,181,36,0.19889502762430938,0.2567328042328042,8,3,0.02762430939226518,0.05289682539682536
38,1|2|5,3,181,33,0.18232044198895028,0.21124338624338623,5,3,0.011049723756906077,0.00740740740740739
39,0|1|2|5,4,181,33,0.18232044198895028,0.21124338624338623,5,3,0.011049723756906077,0.00740740740740739
40,3|5,2,181,28,0.15469613259668508,0.19847883597883595,1,4,-0.01657458563535913,-0.005357142857142894
41,0|3|5,3,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
42,1|3|5,3,181,29,0.16022099447513813,0.20026455026455028,0,2,-0.011049723756906077,-0.0035714285714285587
43,0|1|3|5,4,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
44,2|3|5,3,181,33,0.18232044198895028,0.20932539682539683,4,2,0.011049723756906077,0.005489417989417988
45,0|2|3|5,4,181,36,0.19889502762430938,0.21660052910052913,6,1,0.02762430939226518,0.012764550264550284
46,1|2|3|5,4,181,33,0.18232044198895028,0.2074074074074074,4,2,0.011049723756906077,0.0035714285714285587
47,0|1|2|3|5,5,181,34,0.1878453038674033,0.20919312169312168,3,0,0.0165745856353591,0.005357142857142838
48,4|5,2,181,26,0.143646408839779,0.20066137566137562,3,8,-0.027624309392265206,-0.003174603174603219
49,0|4|5,3,181,29,0.16022099447513813,0.20793650793650795,4,6,-0.011049723756906077,0.0041005291005291045
50,1|4|5,3,181,27,0.14917127071823205,0.19861111111111113,2,6,-0.022099447513812154,-0.0052248677248677156
51,0|1|4|5,4,181,29,0.16022099447513813,0.20218253968253969,3,5,-0.011049723756906077,-0.0016534391534391568
52,2|4|5,3,181,34,0.1878453038674033,0.21494708994708994,6,3,0.0165745856353591,0.0111111111111111
53,0|2|4|5,4,181,33,0.18232044198895028,0.21316137566137563,5,3,0.011049723756906077,0.009325396825396792
54,1|2|4|5,4,181,31,0.1712707182320442,0.20767195767195767,4,4,0.0,0.0038359788359788316
55,0|1|2|4|5,5,181,33,0.18232044198895028,0.21124338624338623,5,3,0.011049723756906077,0.00740740740740739
56,3|4|5,3,181,28,0.15469613259668508,0.19847883597883595,0,3,-0.01657458563535913,-0.005357142857142894
57,0|3|4|5,4,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
58,1|3|4|5,4,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
59,0|1|3|4|5,5,181,28,0.15469613259668508,0.19847883597883595,1,4,-0.01657458563535913,-0.005357142857142894
60,2|3|4|5,4,181,34,0.1878453038674033,0.2111111111111111,4,1,0.0165745856353591,0.007275132275132268
61,0|2|3|4|5,5,181,36,0.19889502762430938,0.21660052910052913,5,0,0.02762430939226518,0.012764550264550284
62,1|2|3|4|5,5,181,35,0.19337016574585636,0.2128968253968254,4,0,0.022099447513812154,0.009060846560846547
63,0|1|2|3|4|5,6,181,32,0.17679558011049723,0.20753968253968255,3,2,0.0055248618784530246,0.003703703703703709
64,6,1,181,32,0.17679558011049723,0.1824074074074074,6,5,0.0055248618784530246,-0.021428571428571436
65,0|6,2,181,34,0.1878453038674033,0.20919312169312168,5,2,0.0165745856353591,0.005357142857142838
66,1|6,2,181,29,0.16022099447513813,0.20026455026455028,3,5,-0.011049723756906077,-0.0035714285714285587
67,0|1|6,3,181,28,0.15469613259668508,0.19847883597883595,2,5,-0.01657458563535913,-0.005357142857142894
