fold,port,n,n_other,classes,cross_acc,cross_ba,coral_wrong_acc,coral_wrong_ba,coral_t2s_acc,coral_t2s_ba,coral_s2t_acc,coral_s2t_ba,cov_residual_t2s,cov_residual_wrong,identity_max_abs_err
Fujairah,Jebel Ali,349,5320,5,0.1833810888252149,0.3651469923111714,0.12320916905444126,0.20711895070104025,0.11174785100286533,0.22224785165083674,0.10888252148997135,0.3457440072365446,1.7254987333518218e-15,10.795532766318326,6.217248937900877e-14
Fujairah,Qingdao,2514,3155,5,0.294351630867144,0.4549229426660043,0.25178997613365156,0.25772205750101695,0.28997613365155134,0.3288982145848125,0.3027048528241846,0.33895226548861046,2.1364750095858154e-15,15.613007855430515,3.907985046680551e-14
Fujairah,Shanghai,2073,3596,5,0.3651712493970092,0.3499753521969221,0.1828268210323203,0.17349160422884502,0.3106608779546551,0.2831212621849872,0.3111432706222865,0.2780621374685384,4.2445958391356454e-15,7.573924841105284,3.552713678800501e-14
Fujairah,Singapore,261,5408,5,0.23371647509578544,0.40663291758376124,0.10727969348659004,0.10502051414843268,0.29118773946360155,0.433783925308935,0.2720306513409962,0.4212136147195489,8.065072916391011e-15,18.33468557725806,4.618527782440651e-14
