fold,port,n,n_other,classes,cross_acc,cross_ba,coral_wrong_acc,coral_wrong_ba,coral_t2s_acc,coral_t2s_ba,coral_s2t_acc,coral_s2t_ba,cov_residual_t2s,cov_residual_wrong,identity_max_abs_err
Port Klang,Jebel Ali,361,5461,6,0.34349030470914127,0.5986431478968792,0.16066481994459833,0.12126488768279813,0.20221606648199447,0.526096788783356,0.19113573407202217,0.517277250113071,1.4813054719746498e-15,7.706751470281514,3.197442310920451e-14
Port Klang,Qingdao,2549,3273,6,0.4523342487249902,0.4712849418323987,0.21106316202432326,0.1652833167713846,0.36837975676735973,0.39358594460913604,0.3915260886622205,0.4073080250212764,2.987312175526895e-15,8.611403169419345,3.552713678800501e-14
Port Klang,Shanghai,2124,3698,6,0.4919962335216573,0.4984113582418528,0.10875706214689265,0.10351295402825171,0.2848399246704331,0.23581742353895171,0.2834274952919021,0.23960145666916413,2.191786334073773e-15,3.018930533573766,3.730349362740526e-14
Port Klang,Singapore,262,5560,6,0.40076335877862596,0.6794780712480639,0.08015267175572519,0.08534706937311487,0.27099236641221375,0.5446548607214957,0.29389312977099236,0.5781210229261673,3.2465776641479525e-15,10.961674978276227,5.3290705182007514e-14
